card_id	filename	entity_type	wiki_page	file_title	source_url	source_revision	sha256	match_method	pixel_art	source_sha256	bundled_fallback
npc.deviant_spectre.7279	assets/a50cc7c6c05e8403cda1613e09c946562af60290a49d2c43431057a29663565e.png	NPC	Deviant spectre	npc_deviant_spectre_7279.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	a50cc7c6c05e8403cda1613e09c946562af60290a49d2c43431057a29663565e	bundle-recovered-exact-card-id	false	4ba7bda2d0d59c2bb6c25ec015c8314c9c63386542b0a9ce86c1f73e235d0d79	true
npc.dharok_the_wretched.1673	assets/1a2de53d70fd7b872da356a18ec6d10c8c8af05ff87fe4bc7f1091bb1a51ef35.png	NPC	Dharok the Wretched	npc_dharok_the_wretched_1673.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	1a2de53d70fd7b872da356a18ec6d10c8c8af05ff87fe4bc7f1091bb1a51ef35	bundle-recovered-exact-card-id	false	e87dba418011c746fcda7c7379edbc3e2755f897637db52bd6773e725b23948b	true
npc.diana.8036	assets/676dbb697bcf9a81b67ef7270c6c693521f51f6f562eee6da341b2895cac2a80.png	NPC	Diana	npc_diana_8036.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	676dbb697bcf9a81b67ef7270c6c693521f51f6f562eee6da341b2895cac2a80	bundle-recovered-exact-card-id	false	6bee4732c0132bfbc0775944441caf2339eaa195f90177abce2f65c192fb8fc3	true
npc.diango.8693	assets/3b5a8bf981766a91075cd1ece481a9c5a853d313b4c670ac84745195229a830b.png	NPC	Diango	npc_diango_8693.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	3b5a8bf981766a91075cd1ece481a9c5a853d313b4c670ac84745195229a830b	bundle-recovered-exact-card-id	false	317ba2f6000cc085e7486b01640ad7fdfb2984f4a51bde3038ff078c55e1585c	true
npc.diphylla_bechstein.9702	assets/db1b108f936d6d2ac7facfc0ae3fb0367b0714f48523ec044042b1dce069828c.png	NPC	Diphylla Bechstein	npc_diphylla_bechstein_9702.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	db1b108f936d6d2ac7facfc0ae3fb0367b0714f48523ec044042b1dce069828c	bundle-recovered-exact-card-id	false	29a108c287f02f83b1c0ad5537937f9e80716ad14bbef0332b2fef941f34c97b	true
npc.dire_bat.15757	assets/0e44256ccf489491a3e255b933d41a86441483f17986f1b9cc542efd8bd168d0.png	NPC	Dire bat	npc_dire_bat_15757.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	0e44256ccf489491a3e255b933d41a86441483f17986f1b9cc542efd8bd168d0	bundle-recovered-exact-card-id	false	417fcb984b74eab692730682d8316a6dc8dc134896b5fec9eb788b7aa6a7ad09	true
npc.dire_gryphon.14859	assets/f308a5db757b7c9e590450db80dc6550e38d03a189d98466b1b3a26ec42b0b90.png	NPC	Dire gryphon	npc_dire_gryphon_14859.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	f308a5db757b7c9e590450db80dc6550e38d03a189d98466b1b3a26ec42b0b90	bundle-recovered-exact-card-id	false	05281e01498710ae32643c687a6417e73a447944a88777344e69f36a80373c8f	true
npc.dire_wolf.3426	assets/faeeb3c6ad77b0095bf3098f629eae28faab1b7d3b368fffe18dead8a0b2c4fd.png	NPC	Dire Wolf	npc_dire_wolf_3426.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	faeeb3c6ad77b0095bf3098f629eae28faab1b7d3b368fffe18dead8a0b2c4fd	bundle-recovered-exact-card-id	false	57745f0500ddd8fa5a57cca864fac3156a1e3200267ce6c5e04724353ddf484b	true
npc.dire_wolf_alpha.13812	assets/85a45e5560fca8dd0fe96053fc63d35c4b72362a821fdf58ede8b2a0df1bef9d.png	NPC	Dire Wolf Alpha	npc_dire_wolf_alpha_13812.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	85a45e5560fca8dd0fe96053fc63d35c4b72362a821fdf58ede8b2a0df1bef9d	bundle-recovered-exact-card-id	false	38969c5de88c1a705381a6c5f13e80d389aab14c3465bccb428877fc3c7bfc33	true
npc.disciple_of_iban.8997	assets/a9075447864828e8cb0973fe9706f14d389c2ff0ded16f3a3079836fe56f395c.png	NPC	Disciple of Iban	npc_disciple_of_iban_8997.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	a9075447864828e8cb0973fe9706f14d389c2ff0ded16f3a3079836fe56f395c	bundle-recovered-exact-card-id	false	103ab69f03d38a6910c19f415f3471ed56bdcb17e65a1afe600ffa113f2e4a82	true
npc.dolphin.15234	assets/f80efd51e0b15c4db6f4e8710ebdeb4f68dc9d82a9d8916870e490f176143efc.png	NPC	Dolphin	npc_dolphin_15234.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	f80efd51e0b15c4db6f4e8710ebdeb4f68dc9d82a9d8916870e490f176143efc	bundle-recovered-exact-card-id	false	bb93e6dc6dd49808a934f97b720dbde42d2cd799886c839782cd906ce6a777b4	true
npc.dommik.2879	assets/8093c14e888d82eef220d5db2abed1439d110d3f50bdec5d3b66a9f06bebeba0.png	NPC	Dommik	npc_dommik_2879.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	8093c14e888d82eef220d5db2abed1439d110d3f50bdec5d3b66a9f06bebeba0	bundle-recovered-exact-card-id	false	454634edac603416c302cf7100adee16f1953643ec6bd08101f4511cec505d83	true
npc.don_t_know_what.8439	assets/ed46129ed3c78e76c91bdf0aabbdeeba58412c66519b10e656dd3fd31c60b0b5.png	NPC	Don't Know What	npc_don_t_know_what_8439.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	ed46129ed3c78e76c91bdf0aabbdeeba58412c66519b10e656dd3fd31c60b0b5	bundle-recovered-exact-card-id	false	5636f80592ec73faa4b4bf60fc108cf647f735a6518ea74078102b0e0a53e76c	true
npc.donny_the_lad.302	assets/edcfe96c27afff726e142f8124398a66a4dc32347f576284eb322badbd2b0465.png	NPC	Donny the lad	npc_donny_the_lad_302.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	edcfe96c27afff726e142f8124398a66a4dc32347f576284eb322badbd2b0465	bundle-recovered-exact-card-id	false	2acac8381e0ae2efa860b8106cb3ed1da850a0b9834260175d23709aeb0a837b	true
npc.doom_of_mokhaiotl.14707	assets/f1cfdf589b2b59fc8eff4ddb33a289ccee8f826f1fe5fe3480dcc7d82ea346fc.png	NPC	Doom of Mokhaiotl	npc_doom_of_mokhaiotl_14707.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	f1cfdf589b2b59fc8eff4ddb33a289ccee8f826f1fe5fe3480dcc7d82ea346fc	bundle-recovered-exact-card-id	false	ddc55e882e11c68f12088701a8fb54cfc40f3150de5acc18fbccd5831c4af56d	true
npc.doomion.8995	assets/7572b0c032f30024d4436b85186cf4dcb452509ade1be2a8351320bd8090213d.png	NPC	Doomion	npc_doomion_8995.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	7572b0c032f30024d4436b85186cf4dcb452509ade1be2a8351320bd8090213d	bundle-recovered-exact-card-id	false	d637498324e697a20292251a008820dce0054aa3709d54d63758741b1e92c98c	true
npc.doria.14907	assets/98f5935494a1f42db36ddb84204be7dc3080a607ba91aa95941fb7d0338a0d51.png	NPC	Doria	npc_doria_14907.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	98f5935494a1f42db36ddb84204be7dc3080a607ba91aa95941fb7d0338a0d51	bundle-recovered-exact-card-id	false	ac9fbd03f6d6d5b59ebb7ceede0fd762f52351cb98048dd64ecc7975613fe51d	true
npc.double_agent.1777	assets/718d15ab98f70031c248d716d0f02aac9ceab269f8cc61c0a9506187056ed20b.png	NPC	Double agent	npc_double_agent_1777.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	718d15ab98f70031c248d716d0f02aac9ceab269f8cc61c0a9506187056ed20b	bundle-recovered-exact-card-id	false	dee08da2ff85a3be78de99329287beb88a395b2e0b91bd15148ca3d301f633f5	true
npc.doug_deeping.3629	assets/20c9b30553c2bf6bef6aedf1835bfc60dd49fb5753b28d950c52e2acc8b6706f.png	NPC	Doug Deeping	npc_doug_deeping_3629.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	20c9b30553c2bf6bef6aedf1835bfc60dd49fb5753b28d950c52e2acc8b6706f	bundle-recovered-exact-card-id	false	7515a56484aee06000a36c886851985355099a5144ad058d9e68ace00de008b9	true
npc.draconis_sanguine.9688	assets/779bd25c02a537aaa16e84ab7bed9e0d8bef9db80eccf911fc179bd55c9bed3d.png	NPC	Draconis Sanguine	npc_draconis_sanguine_9688.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	779bd25c02a537aaa16e84ab7bed9e0d8bef9db80eccf911fc179bd55c9bed3d	bundle-recovered-exact-card-id	false	a5f3342d2254a059fc2fe336549b2bd73c83ec8491c2e8366d29e9d7ea031a91	true
npc.drake.8612	assets/51d8fc6dc7ede6f82c4134e547fc000e44c4d8496f2ea7c8b737bc7a629004b1.png	NPC	Drake	npc_drake_8612.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	51d8fc6dc7ede6f82c4134e547fc000e44c4d8496f2ea7c8b737bc7a629004b1	bundle-recovered-exact-card-id	false	7d1b80b716982ac0212a987e800685d928227753a55312776a4ae78acae9993b	true
npc.drasdan_ranor.9721	assets/284ff7077b45de9356ba0884e166e90723e3f1532e605820c2d0a937eec0d891.png	NPC	Drasdan Ranor	npc_drasdan_ranor_9721.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	284ff7077b45de9356ba0884e166e90723e3f1532e605820c2d0a937eec0d891	bundle-recovered-exact-card-id	false	69ee5b34957c9a9dee1dc13ef9d14f17ac2c6b43201621c4430b62c2eead8170	true
npc.dreadborn_araxyte.13680	assets/361b7722fb47ee638a2e6c704bb318320ba8787f256c0a36239bf39a7ec60729.png	NPC	Dreadborn Araxyte	npc_dreadborn_araxyte_13680.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	361b7722fb47ee638a2e6c704bb318320ba8787f256c0a36239bf39a7ec60729	bundle-recovered-exact-card-id	false	41b83121c4b57d702b59f336768712a27369548b94d6481cbe99462ae8b33889	true
npc.dreven.2674	assets/113cad1f51bf23d8bf171628713ec655f01865ff21eca80966768a9b0d877c24.png	NPC	Dreven	npc_dreven_2674.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	113cad1f51bf23d8bf171628713ec655f01865ff21eca80966768a9b0d877c24	bundle-recovered-exact-card-id	false	af68a755ad0e36fe0bc6093586194d2994b0b77538a1a480720d7483d43e933b	true
npc.drink_troll.15164	assets/5d3dbead0ba03d66da219d48be60fb77461cb902e4bd8e69e60ed21c5b82361c.png	NPC	Drink troll	npc_drink_troll_15164.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	5d3dbead0ba03d66da219d48be60fb77461cb902e4bd8e69e60ed21c5b82361c	bundle-recovered-exact-card-id	false	53f7484796f6b814f97dfd5e99a88b93a5c71cad18ad6e75e3b8bb6f3a482565	true
npc.drink_troll_queen.15175	assets/ba884f546e3f086bb65feea37238b55fc7e2be39a991834e096a7e8069f67d56.png	NPC	Drink troll queen	npc_drink_troll_queen_15175.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	ba884f546e3f086bb65feea37238b55fc7e2be39a991834e096a7e8069f67d56	bundle-recovered-exact-card-id	false	4df21002d18f48671a4476cdea8043d6deebed31883fba1213dd9f07658da5da	true
npc.drogo_dwarf.5895	assets/6a2ac4829ea7e67a0a33d7ad3a5a17e22ce72209f1219cc798c8786f6bf4d6d6.png	NPC	Drogo dwarf	npc_drogo_dwarf_5895.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	6a2ac4829ea7e67a0a33d7ad3a5a17e22ce72209f1219cc798c8786f6bf4d6d6	bundle-recovered-exact-card-id	false	4684d2dba0f49838359df70fc7a590feac6dd6aee00608c0f050f97be5cc4a28	true
npc.druid.3258	assets/d55590777568c4c9aca46ee1c0ee19f5cc301f4c4bdff1685d83f39ca5dbe0a8.png	NPC	Druid	npc_druid_3258.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	d55590777568c4c9aca46ee1c0ee19f5cc301f4c4bdff1685d83f39ca5dbe0a8	bundle-recovered-exact-card-id	false	fdab56d16c4e8d04c7115f697f389d851116e5796e3ff81ab6d214575e8c59d8	true
npc.drunken_man.3263	assets/949cdd26f9bed13227c170ae2ddc50d2cb4aecf0afb5fb59237df5b1c918e07d.png	NPC	Drunken man	npc_drunken_man_3263.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	949cdd26f9bed13227c170ae2ddc50d2cb4aecf0afb5fb59237df5b1c918e07d	bundle-recovered-exact-card-id	false	de2675989ab3f775224fa82c38c0e9d5f5c5cc20c56fead585072820f93a4c59	true
npc.duck.1838	assets/102a2db62ed1f5fb985b51a296b31138daa3a827aeeb76472a43063b593fa9a2.png	NPC	Duck	npc_duck_1838.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	102a2db62ed1f5fb985b51a296b31138daa3a827aeeb76472a43063b593fa9a2	bundle-recovered-exact-card-id	false	44c4f2feb6576dd63edbeb09a7d5698bd42adc52c4df3babbbac19fb256b146f	true
npc.duckling.2001	assets/cb276859d810658be3858b4c371ad553eb01ae63bf119fcaeb9302025b4d1926.png	NPC	Duckling	npc_duckling_2001.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	cb276859d810658be3858b4c371ad553eb01ae63bf119fcaeb9302025b4d1926	bundle-recovered-exact-card-id	false	01950720a6462853e8bcb3cfe387addc38f6fd753d4c294c1c1e49e875aff7be	true
npc.duke.5258	assets/75ef8edf9c56ada5f9b24d9a5e0228ff44d5e06a9edc87bc5c703d000db37fbb.png	NPC	Duke (monkey)	Duke.png	https://oldschool.runescape.wiki/images/Duke.png?a8e46	page:15199872;file:2019-12-01T20:18:45Z	75ef8edf9c56ada5f9b24d9a5e0228ff44d5e06a9edc87bc5c703d000db37fbb	matching-infobox-image	false	a089b793ce50ed1fd5fab2e3b117ca54a77028e535a150edeca11e7244aa95bf	true
npc.duke_sucellus.12191	assets/0953efc0eb293e3e2234f8bc093bffc799e549ed7d27c66bf28986f4c0ae0699.png	NPC	Duke Sucellus	npc_duke_sucellus_12191.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	0953efc0eb293e3e2234f8bc093bffc799e549ed7d27c66bf28986f4c0ae0699	bundle-recovered-exact-card-id	false	b8f1c9a92129f6cf006df6826b5f0354ff3efa250fab7f6331ace8b9326b6b8a	true
npc.dungeon_rat.2865	assets/66bde5ab518e68d9a4494bf91d8baf1151b89a385288cdecb449dc6dd2c58a93.png	NPC	Dungeon rat	Dungeon rat.png	https://oldschool.runescape.wiki/images/Dungeon_rat.png?b1509	page:15199206;file:2018-11-22T04:36:16Z	66bde5ab518e68d9a4494bf91d8baf1151b89a385288cdecb449dc6dd2c58a93	matching-infobox-image	false	bc72022bd73f5072f4b95d6681a4b64411f8da4f71a2b6ae5ba3d32bd6031b7c	true
npc.duradel.13622	assets/d36fb6d3830e7773ac7c4ce8c9577078b7d38ab29557978f4035d7b717a2334a.png	NPC	Duradel	npc_duradel_13622.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	d36fb6d3830e7773ac7c4ce8c9577078b7d38ab29557978f4035d7b717a2334a	bundle-recovered-exact-card-id	false	34ba91728ef5dff31136f79460bef94b83a667419341b324c018b21bf1b5be9d	true
npc.durial321.13662	assets/2a137ce768c4b0cd90fda3887956f78eb6043b48ce56d95bbe35a536d310c504.png	NPC	Durial321 (Deadman)	Durial321 (Deadman).png	https://oldschool.runescape.wiki/images/Durial321_%28Deadman%29.png?cd5d9	page:15217948;file:2024-07-28T06:36:33Z	2a137ce768c4b0cd90fda3887956f78eb6043b48ce56d95bbe35a536d310c504	matching-infobox-image	false	4e2fc9d3443acff4ee47b41f9e1e2aa0d649560f98ed1dbaa4db0c2ce08baf07	true
npc.durrik.15411	assets/5272364f9c172b6b55bdab6e9690ce11963f9e831b32e669700b0ecf6990cb62.png	NPC	Durrik	npc_durrik_15411.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	5272364f9c172b6b55bdab6e9690ce11963f9e831b32e669700b0ecf6990cb62	bundle-recovered-exact-card-id	false	72efd41c3c611e840b3e6535e834540c3d32b5d9793cd77cd4213efdf19290f1	true
npc.dusk.7851	assets/00ec3a86decf0057178cebe419dddd2abb7025b8f748cc0f4a63155e0ad360c1.png	NPC	Dusk	npc_dusk_7851.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	00ec3a86decf0057178cebe419dddd2abb7025b8f748cc0f4a63155e0ad360c1	bundle-recovered-exact-card-id	false	98a34a01bca547730039b08c0097602a696a651cba29a22b06bf0ff7627b673d	true
npc.dust_devil.423	assets/daccc0d528513bf1a94a098d16c9f334aa669e9b0e7cb186c6d5c2d0f353bad7.png	NPC	Dust devil	npc_dust_devil_423.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	daccc0d528513bf1a94a098d16c9f334aa669e9b0e7cb186c6d5c2d0f353bad7	bundle-recovered-exact-card-id	false	fe835c1cdd080e0b6a14f667b52cb358926311f6eed05b3c2a58f21aa159d4bd	true
npc.dusuri.10631	assets/5ac5825ced5187f8adb45dda5307258b5ab9e695862823b42fa75d33c9f95e27.png	NPC	Dusuri	npc_dusuri_10631.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	5ac5825ced5187f8adb45dda5307258b5ab9e695862823b42fa75d33c9f95e27	bundle-recovered-exact-card-id	false	06b830924256f48ecf78cb71fd75774e114a8dc45f307fae2dc301339994e228	true
npc.dwarf.290	assets/84146a60381d0c0d046a39ef7448dafeab62357d6cb85bc0751a6bfa799adb8f.png	NPC	Dwarf	npc_dwarf_290.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	84146a60381d0c0d046a39ef7448dafeab62357d6cb85bc0751a6bfa799adb8f	bundle-recovered-exact-card-id	false	530e0b04fab1d987725add42f27e599ef18e956393b24fc9a252798a2612b158	true
npc.dwarf_gang_member.1354	assets/f3b891f6d22c0df605089633246cb3e6a3375857937a7023152d94a0d127bee1.png	NPC	Dwarf gang member	npc_dwarf_gang_member_1354.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	f3b891f6d22c0df605089633246cb3e6a3375857937a7023152d94a0d127bee1	bundle-recovered-exact-card-id	false	9b2ba605827404473828f1f8f3e2bc4a4ac69f51719436e729d4966c9be77db7	true
npc.dwarven_boatman.2433	assets/b68da29413f847e24b2c34e1ed5b101f99732a4b1db33c89191a40feab587392.png	NPC	Dwarven Boatman	Dwarven Boatman.png	https://oldschool.runescape.wiki/images/Dwarven_Boatman.png?2e2e8	page:14775520;file:2016-08-22T14:55:26Z	b68da29413f847e24b2c34e1ed5b101f99732a4b1db33c89191a40feab587392	matching-infobox-image	false	2f0e26f79ae58802e82a8760bf62f560b3f485663c4757811204f8129628450d	true
npc.dwarven_ferryman.4896	assets/b33b804e3754a9c82162f284c29216d7078abc2d5312651582b771719c69e772.png	NPC	Dwarven Ferryman	npc_dwarven_ferryman_4896.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	b33b804e3754a9c82162f284c29216d7078abc2d5312651582b771719c69e772	bundle-recovered-exact-card-id	false	fb188c1ce2edbb47bb8c4232705499e0b1c061a70aae655545ba65f21a808f9f	true
npc.eadburg.4095	assets/4d17ef670a1d6ae76a93eab475196349bfe30e0e1e935922870364a1f4ce57db.png	NPC	Eadburg	npc_eadburg_4095.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	4d17ef670a1d6ae76a93eab475196349bfe30e0e1e935922870364a1f4ce57db	bundle-recovered-exact-card-id	false	d2e2b962bd7a557fe67aab011dba2821fa91c0c11ecdeafa555df24f71498aec	true
npc.eagle_ray.15214	assets/340315b7a2653320c64532025ebe20bfc110de80a6df8769775dfa3aaa5e5f6e.png	NPC	Eagle ray	npc_eagle_ray_15214.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	340315b7a2653320c64532025ebe20bfc110de80a6df8769775dfa3aaa5e5f6e	bundle-recovered-exact-card-id	false	8f33616783bd7921ea9ad1ed82cef0be9a016962128714cebb97e6234520b469	true
npc.earth_elemental.1366	assets/edfdb4103ec751e4ecf9338f0039a803805e9dd66208316f1108a494cc607a38.png	NPC	Earth elemental	npc_earth_elemental_1366.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	edfdb4103ec751e4ecf9338f0039a803805e9dd66208316f1108a494cc607a38	bundle-recovered-exact-card-id	false	0b4806650e56a21fc883efdcd566ab349157f38434a44890f3c01f029dc36c12	true
npc.earth_warrior.2840	assets/37086372e2f807058d72bce6e2609cdecdded6ce5adc78d40437fd0d67a1f412.png	NPC	Earth warrior	npc_earth_warrior_2840.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	37086372e2f807058d72bce6e2609cdecdded6ce5adc78d40437fd0d67a1f412	bundle-recovered-exact-card-id	false	f6f066e2bec90c6d46dc72b6453f9b8c0f1b013ebdeb913ef3c48df5f4caade8	true
npc.earth_warrior_champion.3328	assets/440b8e1e096cdd91e7a50106f4de781cc7d7914a1c0034e7a379c221155d5538.png	NPC	Earth Warrior Champion	npc_earth_warrior_champion_3328.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	440b8e1e096cdd91e7a50106f4de781cc7d7914a1c0034e7a379c221155d5538	bundle-recovered-exact-card-id	false	476465a2f17fa3f5c5015c9295d7f193926bfba1975f9c29687bfbafe8690d84	true
npc.earth_wizard.1558	assets/6932a9d2dc989310bc36ff6177a3c4c333cbc4dcecc613752f83ca31930d6691.png	NPC	Earth wizard	npc_earth_wizard_1558.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	6932a9d2dc989310bc36ff6177a3c4c333cbc4dcecc613752f83ca31930d6691	bundle-recovered-exact-card-id	false	5685d4fd63bd236bd4ec668fd510ab3c15a8aeedbab82912373fe2cafb62c8cf	true
npc.earthen_nagua.14420	assets/6a3956855c1e250366977b04309901e96438c1624ba3202762d4547226c37995.png	NPC	Earthen Nagua	npc_earthen_nagua_14420.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	6a3956855c1e250366977b04309901e96438c1624ba3202762d4547226c37995	bundle-recovered-exact-card-id	false	e4b29cba24ec411a95ac965322e643205ba6eae9b5ec6fe93ed5e65053ddba66	true
npc.earwen.9110	assets/82ba4c9943fb6b702a0ff1a13a67393b1e686badf2c7b6fb7b869693d82ef901.png	NPC	Earwen	npc_earwen_9110.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	82ba4c9943fb6b702a0ff1a13a67393b1e686badf2c7b6fb7b869693d82ef901	bundle-recovered-exact-card-id	false	4d21a146b7343ff7c8135da5d303f08e086456d097038b5a52846bc5bd0fe14c	true
npc.eclipse_moon.13012	assets/e0c4d99702ee543df8f7225f3ae370c910b68a056acfdc9b988b3aefe7fc5e31.png	NPC	Eclipse Moon	npc_eclipse_moon_13012.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	e0c4d99702ee543df8f7225f3ae370c910b68a056acfdc9b988b3aefe7fc5e31	bundle-recovered-exact-card-id	false	ba06a7b98f90a20b2b9769cc7093ad235eb4e0b879e19282cb115b4773cddb53	true
npc.edmond.2202	assets/0318908522b49a92e6f9a3d8615ecabe0f0b4b93d9a2996b67d3be9932583216.png	NPC	Edmond (merchant)	Edmond (merchant).png	https://oldschool.runescape.wiki/images/Edmond_%28merchant%29.png?a1738	page:15258522;file:2021-09-09T15:38:35Z	0318908522b49a92e6f9a3d8615ecabe0f0b4b93d9a2996b67d3be9932583216	matching-infobox-image	false	e54f71a24b5197396cbb37f8b24503efb6f8dc9baf51fdd2c993554ac68074b1	true
npc.edrahil.9078	assets/fe2438154e79bb56f4ef282ecb76e720e0f6318fcd0334c89ed46bab37cc643b.png	NPC	Edrahil	npc_edrahil_9078.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	fe2438154e79bb56f4ef282ecb76e720e0f6318fcd0334c89ed46bab37cc643b	bundle-recovered-exact-card-id	false	06263daf41961db786625fa42b094d5a17d342ac15c816d1275cc46709936c9a	true
npc.eduard.2618	assets/48728c67abe0ec3cc3b2ed3d77f2cfa62364d700fefde454d581e5d073cf495a.png	NPC	Eduard	npc_eduard_2618.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	48728c67abe0ec3cc3b2ed3d77f2cfa62364d700fefde454d581e5d073cf495a	bundle-recovered-exact-card-id	false	47c30c46be28efed2e5e9c8fa04c59f781ef82f05bb14aa656a3ea410190c71e	true
npc.edward.2199	assets/ef7a2e69097d82219f0f2e9cef1c4519de12acee8ded9047f41c72a5909feedd.png	NPC	Edward	npc_edward_2199.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	ef7a2e69097d82219f0f2e9cef1c4519de12acee8ded9047f41c72a5909feedd	bundle-recovered-exact-card-id	false	7fc47d6611bd57140d94a43ed21f270e7376c1442a2d0d8042935aa1c7ae9ef1	true
npc.efa.9169	assets/df662889fa0c9405b6ab877dbf3d7ff6e7136e22a5b7d9b2f2afd2fe1f388cba.png	NPC	Efa	npc_efa_9169.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	df662889fa0c9405b6ab877dbf3d7ff6e7136e22a5b7d9b2f2afd2fe1f388cba	bundle-recovered-exact-card-id	false	901dc9a8af769026ca0f10fb0717ad345682cc5626e5c3abf297433fc3e70785	true
npc.efaritay_hallow.15943	assets/dd3df0bc17412fcaf864ac4f7f85c6e022e556ad109801db0e3b7e73fde74229.png	NPC	Efaritay Hallow	npc_efaritay_hallow_15943.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	dd3df0bc17412fcaf864ac4f7f85c6e022e556ad109801db0e3b7e73fde74229	bundle-recovered-exact-card-id	false	18ec9e047b3ae92982954b4827c13e7cc774769ce1aec1e6c3ec965606772ad0	true
npc.ehecatl.14516	assets/49ad5d95fcc2fd001a4084c3fc29011b6967623f6cd521d105b0b9dc93461e27.png	NPC	Ehecatl	npc_ehecatl_14516.png	https://oldschool.runescape.wiki/w/Category:Non-player_character_images	recovered-bundle:unknown	49ad5d95fcc2fd001a4084c3fc29011b6967623f6cd521d105b0b9dc93461e27	bundle-recovered-exact-card-id	false	936e13a5000b6b57c91a6fed2aaee5d217d27afe589566d3e239528b1a77281e	true
